week,visibility,seed,n_readers,n_nonreaders,reading_rate,nonreading_rate,visibility_condition
9,0.5,16,22,8,0.7333333333333333,0.26666666666666666,low
10,0.5,16,20,10,0.6666666666666666,0.3333333333333333,low
11,0.5,16,19,11,0.6333333333333333,0.36666666666666664,low
12,0.5,16,17,13,0.5666666666666667,0.43333333333333335,low
13,0.5,16,16,14,0.5333333333333333,0.4666666666666667,low
14,0.5,16,14,16,0.4666666666666667,0.5333333333333333,low
15,0.5,16,11,19,0.36666666666666664,0.6333333333333333,low
16,0.5,16,9,21,0.3,0.7,low
17,0.5,16,6,24,0.2,0.8,low
18,0.5,16,2,28,0.06666666666666667,0.9333333333333333,low
19,0.5,16,2,28,0.06666666666666667,0.9333333333333333,low
20,0.5,16,2,28,0.06666666666666667,0.9333333333333333,low
1,0.5,17,30,0,1.0,0.0,low
2,0.5,17,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,17,27,3,0.9,0.1,low
4,0.5,17,24,6,0.8,0.2,low
5,0.5,17,21,9,0.7,0.3,low
6,0.5,17,20,10,0.6666666666666666,0.3333333333333333,low
7,0.5,17,18,12,0.6,0.4,low
8,0.5,17,17,13,0.5666666666666667,0.43333333333333335,low
9,0.5,17,15,15,0.5,0.5,low
10,0.5,17,14,16,0.4666666666666667,0.5333333333333333,low
11,0.5,17,12,18,0.4,0.6,low
12,0.5,17,8,22,0.26666666666666666,0.7333333333333333,low
13,0.5,17,6,24,0.2,0.8,low
14,0.5,17,5,25,0.16666666666666666,0.8333333333333334,low
15,0.5,17,4,26,0.13333333333333333,0.8666666666666667,low
16,0.5,17,3,27,0.1,0.9,low
17,0.5,17,3,27,0.1,0.9,low
18,0.5,17,1,29,0.03333333333333333,0.9666666666666667,low
19,0.5,17,1,29,0.03333333333333333,0.9666666666666667,low
20,0.5,17,1,29,0.03333333333333333,0.9666666666666667,low
1,0.5,18,30,0,1.0,0.0,low
2,0.5,18,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,18,24,6,0.8,0.2,low
4,0.5,18,24,6,0.8,0.2,low
5,0.5,18,23,7,0.7666666666666667,0.23333333333333334,low
6,0.5,18,20,10,0.6666666666666666,0.3333333333333333,low
7,0.5,18,19,11,0.6333333333333333,0.36666666666666664,low
8,0.5,18,19,11,0.6333333333333333,0.36666666666666664,low
9,0.5,18,18,12,0.6,0.4,low
10,0.5,18,18,12,0.6,0.4,low
11,0.5,18,18,12,0.6,0.4,low
12,0.5,18,14,16,0.4666666666666667,0.5333333333333333,low
13,0.5,18,10,20,0.3333333333333333,0.6666666666666666,low
14,0.5,18,5,25,0.16666666666666666,0.8333333333333334,low
15,0.5,18,2,28,0.06666666666666667,0.9333333333333333,low
16,0.5,18,2,28,0.06666666666666667,0.9333333333333333,low
17,0.5,18,2,28,0.06666666666666667,0.9333333333333333,low
18,0.5,18,1,29,0.03333333333333333,0.9666666666666667,low
19,0.5,18,1,29,0.03333333333333333,0.9666666666666667,low
20,0.5,18,0,30,0.0,1.0,low
1,0.5,19,30,0,1.0,0.0,low
2,0.5,19,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,19,26,4,0.8666666666666667,0.13333333333333333,low
4,0.5,19,26,4,0.8666666666666667,0.13333333333333333,low
5,0.5,19,24,6,0.8,0.2,low
6,0.5,19,22,8,0.7333333333333333,0.26666666666666666,low
7,0.5,19,21,9,0.7,0.3,low
8,0.5,19,19,11,0.6333333333333333,0.36666666666666664,low
9,0.5,19,19,11,0.6333333333333333,0.36666666666666664,low
10,0.5,19,18,12,0.6,0.4,low
11,0.5,19,17,13,0.5666666666666667,0.43333333333333335,low
12,0.5,19,15,15,0.5,0.5,low
13,0.5,19,14,16,0.4666666666666667,0.5333333333333333,low
14,0.5,19,12,18,0.4,0.6,low
15,0.5,19,10,20,0.3333333333333333,0.6666666666666666,low
16,0.5,19,5,25,0.16666666666666666,0.8333333333333334,low
17,0.5,19,3,27,0.1,0.9,low
18,0.5,19,1,29,0.03333333333333333,0.9666666666666667,low
19,0.5,19,0,30,0.0,1.0,low
20,0.5,19,0,30,0.0,1.0,low
1,0.5,20,30,0,1.0,0.0,low
2,0.5,20,30,0,1.0,0.0,low
3,0.5,20,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,20,27,3,0.9,0.1,low
5,0.5,20,27,3,0.9,0.1,low
6,0.5,20,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,20,20,10,0.6666666666666666,0.3333333333333333,low
8,0.5,20,19,11,0.6333333333333333,0.36666666666666664,low
9,0.5,20,19,11,0.6333333333333333,0.36666666666666664,low
10,0.5,20,17,13,0.5666666666666667,0.43333333333333335,low
11,0.5,20,13,17,0.43333333333333335,0.5666666666666667,low
12,0.5,20,12,18,0.4,0.6,low
13,0.5,20,9,21,0.3,0.7,low
14,0.5,20,7,23,0.23333333333333334,0.7666666666666667,low
15,0.5,20,5,25,0.16666666666666666,0.8333333333333334,low
16,0.5,20,4,26,0.13333333333333333,0.8666666666666667,low
17,0.5,20,3,27,0.1,0.9,low
18,0.5,20,3,27,0.1,0.9,low
19,0.5,20,0,30,0.0,1.0,low
20,0.5,20,0,30,0.0,1.0,low
1,0.5,21,30,0,1.0,0.0,low
2,0.5,21,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,21,26,4,0.8666666666666667,0.13333333333333333,low
4,0.5,21,22,8,0.7333333333333333,0.26666666666666666,low
5,0.5,21,20,10,0.6666666666666666,0.3333333333333333,low
6,0.5,21,20,10,0.6666666666666666,0.3333333333333333,low
7,0.5,21,19,11,0.6333333333333333,0.36666666666666664,low
8,0.5,21,19,11,0.6333333333333333,0.36666666666666664,low
9,0.5,21,14,16,0.4666666666666667,0.5333333333333333,low
10,0.5,21,11,19,0.36666666666666664,0.6333333333333333,low
11,0.5,21,10,20,0.3333333333333333,0.6666666666666666,low
12,0.5,21,7,23,0.23333333333333334,0.7666666666666667,low
13,0.5,21,6,24,0.2,0.8,low
14,0.5,21,5,25,0.16666666666666666,0.8333333333333334,low
15,0.5,21,3,27,0.1,0.9,low
16,0.5,21,2,28,0.06666666666666667,0.9333333333333333,low
17,0.5,21,1,29,0.03333333333333333,0.9666666666666667,low
18,0.5,21,1,29,0.03333333333333333,0.9666666666666667,low
19,0.5,21,0,30,0.0,1.0,low
20,0.5,21,0,30,0.0,1.0,low
1,0.5,22,30,0,1.0,0.0,low
2,0.5,22,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,22,28,2,0.9333333333333333,0.06666666666666667,low
4,0.5,22,27,3,0.9,0.1,low
5,0.5,22,24,6,0.8,0.2,low
6,0.5,22,24,6,0.8,0.2,low
7,0.5,22,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,22,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,22,17,13,0.5666666666666667,0.43333333333333335,low
10,0.5,22,14,16,0.4666666666666667,0.5333333333333333,low
11,0.5,22,11,19,0.36666666666666664,0.6333333333333333,low
12,0.5,22,8,22,0.26666666666666666,0.7333333333333333,low
13,0.5,22,6,24,0.2,0.8,low
14,0.5,22,2,28,0.06666666666666667,0.9333333333333333,low
15,0.5,22,0,30,0.0,1.0,low
16,0.5,22,0,30,0.0,1.0,low
17,0.5,22,0,30,0.0,1.0,low
18,0.5,22,0,30,0.0,1.0,low
19,0.5,22,0,30,0.0,1.0,low
20,0.5,22,0,30,0.0,1.0,low
1,0.5,23,30,0,1.0,0.0,low
2,0.5,23,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,23,27,3,0.9,0.1,low
4,0.5,23,24,6,0.8,0.2,low
5,0.5,23,24,6,0.8,0.2,low
6,0.5,23,22,8,0.7333333333333333,0.26666666666666666,low
7,0.5,23,20,10,0.6666666666666666,0.3333333333333333,low
8,0.5,23,18,12,0.6,0.4,low
9,0.5,23,16,14,0.5333333333333333,0.4666666666666667,low
10,0.5,23,15,15,0.5,0.5,low
11,0.5,23,14,16,0.4666666666666667,0.5333333333333333,low
12,0.5,23,12,18,0.4,0.6,low
13,0.5,23,9,21,0.3,0.7,low
14,0.5,23,6,24,0.2,0.8,low
15,0.5,23,3,27,0.1,0.9,low
16,0.5,23,0,30,0.0,1.0,low
17,0.5,23,0,30,0.0,1.0,low
18,0.5,23,0,30,0.0,1.0,low
19,0.5,23,0,30,0.0,1.0,low
20,0.5,23,0,30,0.0,1.0,low
1,0.5,24,30,0,1.0,0.0,low
2,0.5,24,30,0,1.0,0.0,low
3,0.5,24,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,24,26,4,0.8666666666666667,0.13333333333333333,low
5,0.5,24,25,5,0.8333333333333334,0.16666666666666666,low
6,0.5,24,21,9,0.7,0.3,low
7,0.5,24,21,9,0.7,0.3,low
8,0.5,24,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,24,19,11,0.6333333333333333,0.36666666666666664,low
10,0.5,24,16,14,0.5333333333333333,0.4666666666666667,low
11,0.5,24,13,17,0.43333333333333335,0.5666666666666667,low
12,0.5,24,11,19,0.36666666666666664,0.6333333333333333,low
13,0.5,24,10,20,0.3333333333333333,0.6666666666666666,low
14,0.5,24,9,21,0.3,0.7,low
15,0.5,24,6,24,0.2,0.8,low
16,0.5,24,4,26,0.13333333333333333,0.8666666666666667,low
17,0.5,24,3,27,0.1,0.9,low
18,0.5,24,0,30,0.0,1.0,low
19,0.5,24,0,30,0.0,1.0,low
20,0.5,24,0,30,0.0,1.0,low
1,0.5,25,30,0,1.0,0.0,low
2,0.5,25,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,25,26,4,0.8666666666666667,0.13333333333333333,low
4,0.5,25,25,5,0.8333333333333334,0.16666666666666666,low
5,0.5,25,23,7,0.7666666666666667,0.23333333333333334,low
6,0.5,25,21,9,0.7,0.3,low
7,0.5,25,21,9,0.7,0.3,low
8,0.5,25,19,11,0.6333333333333333,0.36666666666666664,low
9,0.5,25,18,12,0.6,0.4,low
10,0.5,25,13,17,0.43333333333333335,0.5666666666666667,low
11,0.5,25,11,19,0.36666666666666664,0.6333333333333333,low
12,0.5,25,8,22,0.26666666666666666,0.7333333333333333,low
13,0.5,25,6,24,0.2,0.8,low
14,0.5,25,4,26,0.13333333333333333,0.8666666666666667,low
15,0.5,25,1,29,0.03333333333333333,0.9666666666666667,low
16,0.5,25,0,30,0.0,1.0,low
17,0.5,25,0,30,0.0,1.0,low
18,0.5,25,0,30,0.0,1.0,low
19,0.5,25,0,30,0.0,1.0,low
20,0.5,25,0,30,0.0,1.0,low
1,0.5,26,30,0,1.0,0.0,low
2,0.5,26,30,0,1.0,0.0,low
3,0.5,26,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,26,28,2,0.9333333333333333,0.06666666666666667,low
5,0.5,26,27,3,0.9,0.1,low
6,0.5,26,25,5,0.8333333333333334,0.16666666666666666,low
7,0.5,26,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,26,21,9,0.7,0.3,low
9,0.5,26,21,9,0.7,0.3,low
10,0.5,26,20,10,0.6666666666666666,0.3333333333333333,low
11,0.5,26,17,13,0.5666666666666667,0.43333333333333335,low
12,0.5,26,15,15,0.5,0.5,low
13,0.5,26,14,16,0.4666666666666667,0.5333333333333333,low
14,0.5,26,11,19,0.36666666666666664,0.6333333333333333,low
15,0.5,26,8,22,0.26666666666666666,0.7333333333333333,low
16,0.5,26,7,23,0.23333333333333334,0.7666666666666667,low
17,0.5,26,7,23,0.23333333333333334,0.7666666666666667,low
18,0.5,26,2,28,0.06666666666666667,0.9333333333333333,low
19,0.5,26,1,29,0.03333333333333333,0.9666666666666667,low
20,0.5,26,0,30,0.0,1.0,low
1,0.5,27,30,0,1.0,0.0,low
2,0.5,27,26,4,0.8666666666666667,0.13333333333333333,low
3,0.5,27,24,6,0.8,0.2,low
4,0.5,27,22,8,0.7333333333333333,0.26666666666666666,low
5,0.5,27,21,9,0.7,0.3,low
6,0.5,27,21,9,0.7,0.3,low
7,0.5,27,20,10,0.6666666666666666,0.3333333333333333,low
8,0.5,27,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,27,19,11,0.6333333333333333,0.36666666666666664,low
10,0.5,27,19,11,0.6333333333333333,0.36666666666666664,low
11,0.5,27,18,12,0.6,0.4,low
12,0.5,27,16,14,0.5333333333333333,0.4666666666666667,low
13,0.5,27,13,17,0.43333333333333335,0.5666666666666667,low
14,0.5,27,10,20,0.3333333333333333,0.6666666666666666,low
15,0.5,27,8,22,0.26666666666666666,0.7333333333333333,low
16,0.5,27,3,27,0.1,0.9,low
17,0.5,27,2,28,0.06666666666666667,0.9333333333333333,low
18,0.5,27,1,29,0.03333333333333333,0.9666666666666667,low
19,0.5,27,0,30,0.0,1.0,low
20,0.5,27,0,30,0.0,1.0,low
1,0.5,28,30,0,1.0,0.0,low
2,0.5,28,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,28,28,2,0.9333333333333333,0.06666666666666667,low
4,0.5,28,28,2,0.9333333333333333,0.06666666666666667,low
5,0.5,28,26,4,0.8666666666666667,0.13333333333333333,low
6,0.5,28,24,6,0.8,0.2,low
7,0.5,28,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,28,21,9,0.7,0.3,low
9,0.5,28,20,10,0.6666666666666666,0.3333333333333333,low
10,0.5,28,20,10,0.6666666666666666,0.3333333333333333,low
11,0.5,28,19,11,0.6333333333333333,0.36666666666666664,low
12,0.5,28,16,14,0.5333333333333333,0.4666666666666667,low
13,0.5,28,15,15,0.5,0.5,low
14,0.5,28,13,17,0.43333333333333335,0.5666666666666667,low
15,0.5,28,12,18,0.4,0.6,low
16,0.5,28,10,20,0.3333333333333333,0.6666666666666666,low
17,0.5,28,8,22,0.26666666666666666,0.7333333333333333,low
18,0.5,28,5,25,0.16666666666666666,0.8333333333333334,low
19,0.5,28,3,27,0.1,0.9,low
20,0.5,28,0,30,0.0,1.0,low
1,0.5,29,30,0,1.0,0.0,low
2,0.5,29,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,29,27,3,0.9,0.1,low
4,0.5,29,25,5,0.8333333333333334,0.16666666666666666,low
5,0.5,29,24,6,0.8,0.2,low
6,0.5,29,24,6,0.8,0.2,low
7,0.5,29,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,29,22,8,0.7333333333333333,0.26666666666666666,low
9,0.5,29,22,8,0.7333333333333333,0.26666666666666666,low
10,0.5,29,22,8,0.7333333333333333,0.26666666666666666,low
11,0.5,29,21,9,0.7,0.3,low
12,0.5,29,21,9,0.7,0.3,low
13,0.5,29,21,9,0.7,0.3,low
14,0.5,29,20,10,0.6666666666666666,0.3333333333333333,low
15,0.5,29,18,12,0.6,0.4,low
16,0.5,29,16,14,0.5333333333333333,0.4666666666666667,low
17,0.5,29,16,14,0.5333333333333333,0.4666666666666667,low
18,0.5,29,14,16,0.4666666666666667,0.5333333333333333,low
19,0.5,29,12,18,0.4,0.6,low
20,0.5,29,9,21,0.3,0.7,low
1,0.5,30,30,0,1.0,0.0,low
2,0.5,30,30,0,1.0,0.0,low
3,0.5,30,30,0,1.0,0.0,low
4,0.5,30,27,3,0.9,0.1,low
5,0.5,30,26,4,0.8666666666666667,0.13333333333333333,low
6,0.5,30,25,5,0.8333333333333334,0.16666666666666666,low
7,0.5,30,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,30,22,8,0.7333333333333333,0.26666666666666666,low
9,0.5,30,21,9,0.7,0.3,low
10,0.5,30,19,11,0.6333333333333333,0.36666666666666664,low
11,0.5,30,17,13,0.5666666666666667,0.43333333333333335,low
12,0.5,30,16,14,0.5333333333333333,0.4666666666666667,low
13,0.5,30,12,18,0.4,0.6,low
14,0.5,30,8,22,0.26666666666666666,0.7333333333333333,low
15,0.5,30,6,24,0.2,0.8,low
16,0.5,30,6,24,0.2,0.8,low
17,0.5,30,3,27,0.1,0.9,low
18,0.5,30,0,30,0.0,1.0,low
19,0.5,30,0,30,0.0,1.0,low
20,0.5,30,0,30,0.0,1.0,low
1,0.5,31,30,0,1.0,0.0,low
2,0.5,31,27,3,0.9,0.1,low
3,0.5,31,25,5,0.8333333333333334,0.16666666666666666,low
4,0.5,31,24,6,0.8,0.2,low
5,0.5,31,22,8,0.7333333333333333,0.26666666666666666,low
6,0.5,31,18,12,0.6,0.4,low
7,0.5,31,14,16,0.4666666666666667,0.5333333333333333,low
8,0.5,31,13,17,0.43333333333333335,0.5666666666666667,low
9,0.5,31,9,21,0.3,0.7,low
10,0.5,31,8,22,0.26666666666666666,0.7333333333333333,low
11,0.5,31,6,24,0.2,0.8,low
12,0.5,31,2,28,0.06666666666666667,0.9333333333333333,low
13,0.5,31,0,30,0.0,1.0,low
14,0.5,31,0,30,0.0,1.0,low
15,0.5,31,0,30,0.0,1.0,low
16,0.5,31,0,30,0.0,1.0,low
17,0.5,31,0,30,0.0,1.0,low
18,0.5,31,0,30,0.0,1.0,low
19,0.5,31,0,30,0.0,1.0,low
20,0.5,31,0,30,0.0,1.0,low
1,0.5,32,30,0,1.0,0.0,low
2,0.5,32,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,32,28,2,0.9333333333333333,0.06666666666666667,low
4,0.5,32,26,4,0.8666666666666667,0.13333333333333333,low
5,0.5,32,24,6,0.8,0.2,low
6,0.5,32,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,32,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,32,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,32,20,10,0.6666666666666666,0.3333333333333333,low
10,0.5,32,19,11,0.6333333333333333,0.36666666666666664,low
11,0.5,32,17,13,0.5666666666666667,0.43333333333333335,low
12,0.5,32,14,16,0.4666666666666667,0.5333333333333333,low
13,0.5,32,11,19,0.36666666666666664,0.6333333333333333,low
14,0.5,32,10,20,0.3333333333333333,0.6666666666666666,low
15,0.5,32,6,24,0.2,0.8,low
16,0.5,32,6,24,0.2,0.8,low
17,0.5,32,2,28,0.06666666666666667,0.9333333333333333,low
18,0.5,32,2,28,0.06666666666666667,0.9333333333333333,low
19,0.5,32,0,30,0.0,1.0,low
20,0.5,32,0,30,0.0,1.0,low
1,0.5,33,30,0,1.0,0.0,low
2,0.5,33,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,33,25,5,0.8333333333333334,0.16666666666666666,low
4,0.5,33,24,6,0.8,0.2,low
5,0.5,33,21,9,0.7,0.3,low
6,0.5,33,21,9,0.7,0.3,low
7,0.5,33,20,10,0.6666666666666666,0.3333333333333333,low
8,0.5,33,18,12,0.6,0.4,low
9,0.5,33,15,15,0.5,0.5,low
10,0.5,33,15,15,0.5,0.5,low
11,0.5,33,11,19,0.36666666666666664,0.6333333333333333,low
12,0.5,33,6,24,0.2,0.8,low
13,0.5,33,2,28,0.06666666666666667,0.9333333333333333,low
14,0.5,33,1,29,0.03333333333333333,0.9666666666666667,low
15,0.5,33,1,29,0.03333333333333333,0.9666666666666667,low
16,0.5,33,0,30,0.0,1.0,low
17,0.5,33,0,30,0.0,1.0,low
18,0.5,33,0,30,0.0,1.0,low
19,0.5,33,0,30,0.0,1.0,low
20,0.5,33,0,30,0.0,1.0,low
1,0.5,34,30,0,1.0,0.0,low
2,0.5,34,26,4,0.8666666666666667,0.13333333333333333,low
3,0.5,34,24,6,0.8,0.2,low
4,0.5,34,24,6,0.8,0.2,low
5,0.5,34,24,6,0.8,0.2,low
6,0.5,34,22,8,0.7333333333333333,0.26666666666666666,low
7,0.5,34,20,10,0.6666666666666666,0.3333333333333333,low
8,0.5,34,19,11,0.6333333333333333,0.36666666666666664,low
9,0.5,34,18,12,0.6,0.4,low
10,0.5,34,17,13,0.5666666666666667,0.43333333333333335,low
11,0.5,34,16,14,0.5333333333333333,0.4666666666666667,low
12,0.5,34,15,15,0.5,0.5,low
13,0.5,34,14,16,0.4666666666666667,0.5333333333333333,low
14,0.5,34,13,17,0.43333333333333335,0.5666666666666667,low
15,0.5,34,11,19,0.36666666666666664,0.6333333333333333,low
16,0.5,34,8,22,0.26666666666666666,0.7333333333333333,low
17,0.5,34,3,27,0.1,0.9,low
18,0.5,34,1,29,0.03333333333333333,0.9666666666666667,low
19,0.5,34,0,30,0.0,1.0,low
20,0.5,34,0,30,0.0,1.0,low
1,0.5,35,30,0,1.0,0.0,low
2,0.5,35,30,0,1.0,0.0,low
3,0.5,35,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,35,27,3,0.9,0.1,low
5,0.5,35,25,5,0.8333333333333334,0.16666666666666666,low
6,0.5,35,25,5,0.8333333333333334,0.16666666666666666,low
7,0.5,35,24,6,0.8,0.2,low
8,0.5,35,23,7,0.7666666666666667,0.23333333333333334,low
9,0.5,35,20,10,0.6666666666666666,0.3333333333333333,low
10,0.5,35,19,11,0.6333333333333333,0.36666666666666664,low
11,0.5,35,17,13,0.5666666666666667,0.43333333333333335,low
12,0.5,35,15,15,0.5,0.5,low
13,0.5,35,12,18,0.4,0.6,low
14,0.5,35,12,18,0.4,0.6,low
15,0.5,35,9,21,0.3,0.7,low
16,0.5,35,6,24,0.2,0.8,low
17,0.5,35,5,25,0.16666666666666666,0.8333333333333334,low
18,0.5,35,2,28,0.06666666666666667,0.9333333333333333,low
19,0.5,35,1,29,0.03333333333333333,0.9666666666666667,low
20,0.5,35,0,30,0.0,1.0,low
1,0.5,36,30,0,1.0,0.0,low
2,0.5,36,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,36,26,4,0.8666666666666667,0.13333333333333333,low
4,0.5,36,24,6,0.8,0.2,low
5,0.5,36,23,7,0.7666666666666667,0.23333333333333334,low
6,0.5,36,22,8,0.7333333333333333,0.26666666666666666,low
7,0.5,36,19,11,0.6333333333333333,0.36666666666666664,low
8,0.5,36,18,12,0.6,0.4,low
9,0.5,36,15,15,0.5,0.5,low
10,0.5,36,14,16,0.4666666666666667,0.5333333333333333,low
11,0.5,36,12,18,0.4,0.6,low
12,0.5,36,10,20,0.3333333333333333,0.6666666666666666,low
13,0.5,36,7,23,0.23333333333333334,0.7666666666666667,low
14,0.5,36,5,25,0.16666666666666666,0.8333333333333334,low
15,0.5,36,4,26,0.13333333333333333,0.8666666666666667,low
16,0.5,36,0,30,0.0,1.0,low
17,0.5,36,0,30,0.0,1.0,low
18,0.5,36,0,30,0.0,1.0,low
19,0.5,36,0,30,0.0,1.0,low
20,0.5,36,0,30,0.0,1.0,low
1,0.5,37,30,0,1.0,0.0,low
2,0.5,37,24,6,0.8,0.2,low
3,0.5,37,23,7,0.7666666666666667,0.23333333333333334,low
4,0.5,37,20,10,0.6666666666666666,0.3333333333333333,low
5,0.5,37,18,12,0.6,0.4,low
6,0.5,37,14,16,0.4666666666666667,0.5333333333333333,low
7,0.5,37,11,19,0.36666666666666664,0.6333333333333333,low
8,0.5,37,7,23,0.23333333333333334,0.7666666666666667,low
9,0.5,37,5,25,0.16666666666666666,0.8333333333333334,low
10,0.5,37,5,25,0.16666666666666666,0.8333333333333334,low
11,0.5,37,3,27,0.1,0.9,low
12,0.5,37,2,28,0.06666666666666667,0.9333333333333333,low
13,0.5,37,2,28,0.06666666666666667,0.9333333333333333,low
14,0.5,37,2,28,0.06666666666666667,0.9333333333333333,low
15,0.5,37,2,28,0.06666666666666667,0.9333333333333333,low
16,0.5,37,2,28,0.06666666666666667,0.9333333333333333,low
17,0.5,37,1,29,0.03333333333333333,0.9666666666666667,low
18,0.5,37,1,29,0.03333333333333333,0.9666666666666667,low
19,0.5,37,0,30,0.0,1.0,low
20,0.5,37,0,30,0.0,1.0,low
1,0.5,38,30,0,1.0,0.0,low
2,0.5,38,30,0,1.0,0.0,low
3,0.5,38,27,3,0.9,0.1,low
4,0.5,38,25,5,0.8333333333333334,0.16666666666666666,low
5,0.5,38,22,8,0.7333333333333333,0.26666666666666666,low
6,0.5,38,22,8,0.7333333333333333,0.26666666666666666,low
7,0.5,38,21,9,0.7,0.3,low
8,0.5,38,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,38,20,10,0.6666666666666666,0.3333333333333333,low
10,0.5,38,18,12,0.6,0.4,low
11,0.5,38,16,14,0.5333333333333333,0.4666666666666667,low
12,0.5,38,14,16,0.4666666666666667,0.5333333333333333,low
13,0.5,38,10,20,0.3333333333333333,0.6666666666666666,low
14,0.5,38,7,23,0.23333333333333334,0.7666666666666667,low
15,0.5,38,5,25,0.16666666666666666,0.8333333333333334,low
16,0.5,38,3,27,0.1,0.9,low
17,0.5,38,2,28,0.06666666666666667,0.9333333333333333,low
18,0.5,38,0,30,0.0,1.0,low
19,0.5,38,0,30,0.0,1.0,low
20,0.5,38,0,30,0.0,1.0,low
1,0.5,39,30,0,1.0,0.0,low
2,0.5,39,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,39,27,3,0.9,0.1,low
4,0.5,39,26,4,0.8666666666666667,0.13333333333333333,low
5,0.5,39,25,5,0.8333333333333334,0.16666666666666666,low
6,0.5,39,24,6,0.8,0.2,low
7,0.5,39,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,39,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,39,16,14,0.5333333333333333,0.4666666666666667,low
10,0.5,39,14,16,0.4666666666666667,0.5333333333333333,low
11,0.5,39,12,18,0.4,0.6,low
12,0.5,39,10,20,0.3333333333333333,0.6666666666666666,low
13,0.5,39,8,22,0.26666666666666666,0.7333333333333333,low
14,0.5,39,6,24,0.2,0.8,low
15,0.5,39,3,27,0.1,0.9,low
16,0.5,39,2,28,0.06666666666666667,0.9333333333333333,low
17,0.5,39,2,28,0.06666666666666667,0.9333333333333333,low
18,0.5,39,0,30,0.0,1.0,low
19,0.5,39,0,30,0.0,1.0,low
20,0.5,39,0,30,0.0,1.0,low
1,0.5,40,30,0,1.0,0.0,low
2,0.5,40,30,0,1.0,0.0,low
3,0.5,40,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,40,29,1,0.9666666666666667,0.03333333333333333,low
5,0.5,40,28,2,0.9333333333333333,0.06666666666666667,low
6,0.5,40,26,4,0.8666666666666667,0.13333333333333333,low
7,0.5,40,26,4,0.8666666666666667,0.13333333333333333,low
8,0.5,40,22,8,0.7333333333333333,0.26666666666666666,low
9,0.5,40,22,8,0.7333333333333333,0.26666666666666666,low
10,0.5,40,20,10,0.6666666666666666,0.3333333333333333,low
11,0.5,40,17,13,0.5666666666666667,0.43333333333333335,low
12,0.5,40,14,16,0.4666666666666667,0.5333333333333333,low
13,0.5,40,10,20,0.3333333333333333,0.6666666666666666,low
14,0.5,40,8,22,0.26666666666666666,0.7333333333333333,low
15,0.5,40,5,25,0.16666666666666666,0.8333333333333334,low
16,0.5,40,1,29,0.03333333333333333,0.9666666666666667,low
17,0.5,40,1,29,0.03333333333333333,0.9666666666666667,low
18,0.5,40,0,30,0.0,1.0,low
19,0.5,40,0,30,0.0,1.0,low
20,0.5,40,0,30,0.0,1.0,low
1,0.5,41,30,0,1.0,0.0,low
2,0.5,41,30,0,1.0,0.0,low
3,0.5,41,30,0,1.0,0.0,low
4,0.5,41,30,0,1.0,0.0,low
5,0.5,41,29,1,0.9666666666666667,0.03333333333333333,low
6,0.5,41,28,2,0.9333333333333333,0.06666666666666667,low
7,0.5,41,26,4,0.8666666666666667,0.13333333333333333,low
8,0.5,41,24,6,0.8,0.2,low
9,0.5,41,23,7,0.7666666666666667,0.23333333333333334,low
10,0.5,41,19,11,0.6333333333333333,0.36666666666666664,low
11,0.5,41,17,13,0.5666666666666667,0.43333333333333335,low
12,0.5,41,13,17,0.43333333333333335,0.5666666666666667,low
13,0.5,41,9,21,0.3,0.7,low
14,0.5,41,9,21,0.3,0.7,low
15,0.5,41,6,24,0.2,0.8,low
16,0.5,41,3,27,0.1,0.9,low
17,0.5,41,3,27,0.1,0.9,low
